,sentence,similarity_with_sub,username
630,it hurts me really hard that g is getting really sad idk why,0.19023836046172005,Franky the Turtle
652,nice music i like your voice talent like,0.1898465199623553,Cosmin si Eddy
1707,bathroom scene got me fucked up,0.18938834806884566,Angelei Young
2402,a v amp t srsly you will fuck my face so i will fuck you and yo mum ass,0.18920039554399187,Dark Prince
2199,subscribe the channel called amp k on tech its the best channel i have ever seen,0.18915884596143226,Raja Danish
1508,i miss bebe rexha s black hair,0.1890916600346501,NeonHD
282,i really thought g easy was black,0.1890916600346501,Roofus Tee
298,this song make me remember when dota still in patch,0.18697005753868326,Enrico Moreno
2557,i wonder how she keep singing with this trash voice,0.18697005753868326,Clyde
96,is it a mustang,0.1864715436851843,An Mac
2720,me on valentines day,0.1864715436851843,Music Løver
2201,no one is gon na discuss the fact that when he s arguing with himself in the bathroom it s the funniest thing,0.18624417966923504,Serenity Grace
189,esto es basura como es que es el primer resultado de me myself and i si deberia estar delasoul copiones sin imaginacion alv,0.18580285854399473,MasterReccont96
2076,that is kinda sad nobody wants to be a loner do like this song tho,0.18554111699352943,Amaya Hudson
2692,who else when the here the beat to this song says the hoooo ouuu,0.18509091379021866,Kvñgg Grind23
1448,i like quot been on quot more,0.18495551487473566,A single peice of paper that says nigger faggot
1338,g easy looks like denis daily am i right,0.18495551487473566,Vicki Regu
2856,this crap is sad and he reminds me of my brother because he looks like him,0.1843830114028958,Short Hair Don't care
2270,i m here for trap nation amp chill nation,0.18375415379291435,Carmen Gonzalez
882,june and this song still pumps me up,0.1833110171505534,Cynapenguin 12
959,i didnt knew mark selby can sing too,0.1833110171505534,poisiion
2164,ml l loop l llnl i,0.1833110171505534,Mario Esquivel
1438,i love this lt go go g and bebe lt,0.18232908419498509,The Lil Potato Gamer
81,got that fire in my soul lt,0.18221559966975373,Marcus Small
3012,the bathroom scene resembles g arguing with himself in his head and having ups and downs to certain things witch is why you see them mocking g for his unthankfulness and the car crash is if he keeps being unthankful,0.18196135402693014,Confidential prodigy
2497,quot believe me a q fff,0.18196135402693014,JrangoZ
405,nba brought me here,0.18192345725383832,MoToRiC
170,nba brought me here,0.18192345725383832,Yoda Leon
2854,nba brought me here,0.18192345725383832,Bernardo -
1,nba brings me here,0.18192345725383832,Kurt DAVID
2282,for someone who likes to be by himself he seems to be having a hell of alot of fun at the concert at the end,0.1814289930409434,Cleveland Hayes
423,what language was the girl speaking at need to know,0.18121713269133916,Blaze Qin
585,amk m i konu sahnesi konulurmu irzini si,0.18009503439352614,Dü?ünen Adam
1722,he has a very nice speaking voice it s all raspy and just nice to hear,0.18009503439352614,Alissa Fader
289,he must of let the higher in the music bizz bang him quot requiem for a dream quot orgy style to be that sad about his situation,0.1797092961720689,Gobbles wells
1500,this song makes me emotional,0.17898901553339827,tariq riddle
1666,this song gives me chills,0.17898901553339827,Alan G
2,i fucking hate how bebe says oohhh it sounds like she s howling at her wolf pack,0.17869782362601264,J Dogg
2159,we can do better do it for g,0.1783406702676671,Sterling Baptiste
1272,why the fuck do they add rap to every fuckin song,0.17826895517223032,harsh jain
1447,this song is just the best,0.1782478570059724,MOHAMED08 deyqua
1760,things happened today my neighbour said he didn t like this song he got hit by a bus i lost my bus driver s license,0.17807557529777737,Chaos
2005,haha what if he s like at the beginning like i don t speak french lol,0.1779510458888413,Ash Wellin
2907,g is one of the best damn rappers in the world the bathroom scene was fire as hell it s all true too keep going g,0.17783780848262165,Seabassbart
1156,what model is that black car in the end of the video,0.1774669752831188,Marcos Production
78,increible cancion me encanta,0.17737537082249238,luisa guzman
98,me encanta la tula,0.17737537082249238,Martin Berrios
1801,mill veiws fck me,0.17737537082249238,Spiderstriker
2967,i wish he would put an album out,0.1768790516364989,j rob
1111,this is real music how does he not have more views comparing it to justin bieber he should make shit music for the views,0.17603699358981556,HeadShotGotSkillz
1047,he says here f who noticed me from the first time,0.17552635586188833,Amal Marwan
594,listening to gerald s voice causes me an orgasm helpppp,0.17546420784399505,_IQueCursi
657,he reminded me of eminem,0.17492108336218468,TIARA KILER
2262,who still listen to it,0.17492108336218468,Elhadji Mbaye
622,still listening to it lt,0.17492108336218468,BlaZe
820,this song is so good my neighbors threw a brick at the window so they can hear it better,0.17467539331602952,DeluxeFalcon
2724,your music saved me thank you,0.17453435998501463,Brittney  Cooper
430,damn this shit is lit need to go underwater,0.17282728439114642,Eli Lana
2252,the guy ruined it,0.17282728439114642,Lilia Clayton
2591,youtube should add a feature where if the window is minimized it skips those random talking parts in the middle of videos,0.17267761147453575,jessy Wicht
1741,the amount of money this rexha sluz would ve made off saying the same shit like times over and over is ridiculous good chance it was a lot more than g so insulting xd,0.17264450837052422,Murray VII
239,i was playing this song in medium volume my neighbor liked this song so he came and broke my window pane so he could listen closely,0.17131125558069776,Exther Kepthtyr
2079,it is a great song,0.17085315119097108,Claire Armstrong
659,will you mary me haan,0.17085315119097108,ahsu ahsu bhai
1245,follow me on twitter sheyla,0.17085315119097108,Sheyla Roa
2879,true though people only notice you i you have money,0.1706795301532928,Crispy Nugget
1374,gerald g acting like a bitch in this song that s why his punk ass never made it big who the fuck is g in,0.17060080648130427,Tim Bieringer
1812,a https v amp t his eyes his mouth i fall in love lt,0.17055324117547344,Ashley D
2661,this foo is confused he likes the money but is bitching about it lol,0.17055324117547344,Alphadog 1989
2055,so wait what happened to lately the talking be turnin to fightin,0.1701738119153194,Raag Abel chow
2968,lets take a challenge everyone whos watching in like and comment after years can we do it,0.16987323974324658,Tiasi Gaming
1281,oh sono solo io me e me stesso viaggio in solitaria fino alla morte perch mi sono conquistato la vita s oh non ho bisogno di una mano da stringere anche quando la notte fredda ho il fuoco nella mia anima e per quanto posso vedere ho solo bisogno di privacy pi un sacco di alberi fancul tutta questa semplicit ho solo bisogno di spazio per farmi ottenere un mondo che stanno cercando di vedere una stella maxwell accanto a me una ferrari ne sto comprando tre un armadio di saint laurent avere quello che voglio quando voglio perch questa fame mi sta prendendo il sopravvento s ho solo bisogno di stare da solo ho solo bisogno di essere a casa capire di cosa sto parlando se il tempo denaro ho bisogno di un prestito ma a prescindere continuer sempre fancul falsi amici non prendiamo l s facciamo solamente m s mentre tutti seguono noi facciamo solo tendenza torno al lavoro quando questa rottura finisce bebe rexha g oh sono solo io me e me stesso viaggio in solitaria fino alla morte perch mi sono conquistato la vita s oh non ho bisogno di una mano da stringere anche quando la notte fredda ho il fuoco nella mia anima non ho bisogno di niente per farmi tutta la notte tranne il ritmo che nel mio cuore s mi mantiene vivo mi tiene in vita non ho bisogno di niente per rendermi soddisfatto si sa perch la musica mi fa bene e mi sostiene ogni volta s e non mi piace parlare con gli sconosciuti quindi levati di dosso sono ansioso sto cercando di essere cool ma posso solo diventare una scimmia incazz ta dire quot fanc quot in faccia a tutti cambia dato che ora sono famoso tutti sanno quanto questo stile di vita sia pericoloso ma mi piace la corsa sorprendente celebrate notte e tutti infuriano ho trovato a come far fronte alla mia rabbia sto nuotando nel denaro nuotando nel liquore il mio fegato torbido ma va tutto bene io sto ancora sorseggiando questo spumante questa roba bella questa roba non casuale non sono stato fortunato sono sistemato qui perch sono stanco di questo cudi tutti danno i soldi per scontato ma non vogliono lavorare per averli dimmi ora non divertente nah oh sono solo io me e me stesso viaggio in solitaria fino alla morte perch mi sono conquistato la vita s oh non ho bisogno di una mano da stringere anche quando la notte fredda ho il fuoco nella mia anima non ho bisogno di niente per farmi tutta la notte tranne il ritmo che nel mio cuore s mi mantiene vivo mi tiene in vita non ho bisogno di niente per rendermi soddisfatto si sa perch la musica mi fa bene e mi sostiene ogni volta come ba ba yee ba ba ba ba perch la musica mi fa bene e mi sostiene ogni volta s notti solitarie sdraiato sveglio prego il signore prendi la mia anima il mio cuore diventato troppo freddo per spezzarsi so di essere grande ma io sono in rosso come l inferno avere sogni che si sono rivelati bugie per tutta la vita mi stato detto di aspettare ma voglio prendermelo ora s non un dibattito s oh sono solo io me e me stesso viaggio in solitaria fino alla morte perch mi sono conquistato la vita s oh non ho bisogno di una mano da stringere anche quando la notte fredda ho il fuoco nella mia anima non ho bisogno di niente per farmi tutta la notte tranne il ritmo che nel mio cuore s mi mantiene vivo mi tiene in vita non ho bisogno di niente per rendermi soddisfatto si sa perch la musica mi fa bene e mi sostiene ogni volta come ba ba yee ba ba ba ba perch la musica mi fa bene e mi sostiene ogni volta,0.16948277208732207,Matteo costanzo
2318,a v amp t clever editing trick watch closely you will see what i mean,0.16910076485486225,Finite Wehosh
590,this song gives me anxiety but that kind of anxiety you get right before something great happeneds,0.1690312189893443,Vanessa Turner
415,this video would be way better without him ranting to himself in the mirror half the time,0.1690312189893443,Tyler Martin
2483,g was watching the camera a https v amp t thank me later,0.16902923720643265,Abderrahmane AB
940,dude she copied drake lyrics in headlines because drake said me my self and all my millions or something like that so she copied him because the song headlines was made first,0.1686698575860333,CollabZ
637,a v amp t describes me perfectly,0.168463478939961,marshall buss
1106,i m only here because of bebe b where are you rexhars,0.16805369122785752,Isaac Sánchez Venera
95,go listen to my darlin by eminem and you ll understand the mirror scene,0.16774275745938627,Astris
2341,why does g remind me of the bad guy from uncharted,0.16729855793086232,Frost Playz
472,she was so stupid he just wanted to spend time with her and was dragged to that dumb ass party,0.1671073659430991,canal marcelo 2765
147,yo it s so hard to be rich and famous god damn drowning in pussy is no joke boys,0.16694441381663636,Drann0n
1942,a https https just trying to grow and have more viewers and followers sorry for spam but love streaming,0.16690811760709412,Cortalisk
1690,i don t see any black people at your party,0.1668348205729789,Daniel O
532,do y all even know what they re trying to say in this song creepy,0.16675214312076694,Boosted_jesus06
1154,the bathroom scene is the dads at a family get together,0.16650641277051575,Minecraft & More
1945,man i didnt know u did this until now man im so slow lol,0.16600515474412747,Peck Filosofi09
1270,quot happy birthday to g quot just shows that on the outside b g likes all this liquor and likes all these hoes but on the inside b gerald does not,0.16542924162935294,Do you even YouTube bro?
636,i still can t believe he has only million subscribers that s not gewd,0.16531170300345313,Yesenia Villela
2464,i think in real life g s girlfriend is bebe rexha because in bebe s no broken hearts song they hug together,0.16502544875751282,LPS world of Selin
1847,anyone else listen to this song so much you get a bad taste in your mouth when you hear it again,0.16501143445246805,ToxicZombiez
2958,its so fun with friends but when there fake do you really have fun like im so bored becsuse i blocked all my fake friends but im making money so whatever,0.16452483398271203,Jrflasty
2212,it a good song,0.1637311115284545,Terance bernard Many Shots
2362,g made this song to describe the two side of him an extrovert and a introvert,0.1637311115284545,Bo Miller
947,dont care a bout his rap just wan na listed to the singing shit,0.16288064854752,leychn
2329,can someone please tell me what does g says at the begining,0.16280201337698696,Augusto Carrillo :v
1435,why bebe rexha looks a little like michael jackson for me xd,0.16280201337698696,Saysth
371,what in the actual fuck is this music this guy needs to go die please another white boy thinking he black needs a fucking beatdown,0.16215522200203178,cody eee
1850,nice music come to my gaming channel it s from morocco,0.1618133593101783,DragoProGamer Predator
2457,that scene when he is talking to himself is on point,0.16146076389868194,i don't know
285,man i unfortunately heard this crap on nba game its all about paper bla bla bla you know u sucked a jewish illuminati guys cock and sold your soul and are as soft as wonderbread,0.16136130945813934,Nicholas R Morgan
1386,tbh this is the such a bad song my opinion,0.1610818957256348,Jovo Teen
321,this song makes me wan na eat my dogs homework,0.1610818957256348,Torn Fierce
591,decent ass song to listen to if you going through a break up for sure,0.16104865586048053,dota2player
1757,the beat is the main attention,0.16079913785136263,Og Perp
2384,a v amp t reminded me of project x,0.1606990539075572,Blue Phoenix
2512,a https v amp t i saw that little trick ya did there garold jarold garolde idk his name,0.1606839982985125,Cat Lady
1250,the song was going good and suddenly ppl started to swear,0.1590707599998363,Yukesh Qtr
2827,this is beyond music and some meaning and reality in life,0.15893793946276502,Rishabh Chaudhary
579,how do they put this in when this it s explicit,0.15893793946276502,redisme100
595,he sounds like such a baby in the beginning with the quot it s myyyyyy dayyyy quot,0.15879581210548138,Mark Oroyan
1656,bebe must be the famous cause she s beautiful but can t understand the word that the first lady said,0.15876765770781737,Maya Maya
1405,amo esta canci me exita,0.15864935467733027,jared hernandez
1369,it s easy to be alone when you re rich,0.15820543330196274,Juoewf Iojfwef
2322,ja ja i ja,0.15820543330196274,Kacz Games
1552,the video isn t my favorite though music and legit song part is good,0.15801853963565374,Ansh Bhatnagar
1607,this guy is a faggot he needs to die,0.1576669962866599,Zeeko Zikky
70,this guy needs to be in a movie,0.15758315509433538,Semicolon
1362,we can all just talk about the scene where he is fighting with himself that shit is hella deep,0.15681086445416287,Puppet
919,im a artist trying to get recognition can you guys give my music a listen,0.1566363639190975,Mincey918
771,wow this song got old the day it was released how,0.1563281606894943,Gamer Dude
1893,holy shit g is clever as shit with his videos yes love the introverted theme to this song g is a introverts music god,0.15610827733436475,Elias Ladd
2067,the part where he s in the bathroom argueing with his reflections about the people who came if they re really friends to celebrate his birthday one his reflections saying that he asked for this when he started his career that he knows there will people around him that only want his money fake love from greedy disrespects that he doesn t recognize and women who don t love him at all that there will be only some people and family who will love him the struggles of being rich and famous thats some creepy shit,0.15545039396799595,swaggman650
1831,a v amp t if u wan na get to the singing,0.15492449660068114,HenzDay
1818,the part whit fuck fake friends was suposed to be a spoiler,0.15492449660068114,MIHAI VLAD
555,for some reason insults are always easy to cover your luck of dictionarry the difference between a pro rapper and an idiot is how often they insult or dont make any sense because they dont know anything,0.15484360528836558,Animefan 345
632,this is the best,0.15463493866576258,kuldeep shekhawat
704,this is the song,0.15463493866576258,heather brown
2490,the message of this song reminds me somewhat of his older song quot sleepless quot which is fire asf,0.15463493866576258,Anexysss Alicea
400,too much talking i can t work out with this much talking,0.15463493866576258,Karina Kristensen
2228,vote for g to play the main actor of split the movie instead of james mcavoy,0.15458142250611667,Emad Al Kareem
489,who is still listening to this in june,0.15436717233730812,Shake Bhai TV
2114,rap is fucking amazing but gets ruinned by the fucking frenchy and the video,0.15436717233730812,Non-Flammable Pyro
1780,not only this song most of english songs starting is like hats off and the ending is like my shit,0.15411012636974697,John Stewart
508,the sequence where he s talking to himself speaks volumes but nobody even cares about that quot oh this song is so lit bro quot,0.15404921695886936,Tris10
1050,love this reminded me of some grey memory but ddefinnatly worthy,0.15358556137915227,Ms. E Small
1351,eminem retired but a brother is raising to the hip hop rankings views over subscribe he went up tremendously well done all you albums rock the world brother,0.15275918095879448,Sonwabo Mbiyozo
1871,there it is this is the soundtrack from madden nfl soundtrack,0.1526604127161951,Sebastian Sanchez
1544,i love bebe rexha ze was gister in amsterdam ik wou graag maar mocht niet,0.1526604127161951,Tom Sijens
194,the point of this song is that foreign girlfriends plan the worst birthday partys,0.1523608954500896,Aysha Shakur
2272,g and bebe have a new song now in called fuck fake friends and in this song he said it too,0.15229865767524584,Kookie and ChimChim's JAMS
378,the girl is my mom d,0.15225337785926807,She She Boushi
328,gerald looks so cool unlike me,0.15225337785926807,Raul Barriga
2283,omg this sounds like a slo if you watch the no sleep remix it will sound so slow cuz that one is so fast,0.15163203264229747,Anis Alamov
493,probably depressed in the vid cause he has to plug beats by dre,0.15136946615501432,KELEVRA004
1516,it s britney singing thos song on mtv or some award show tho awkward i thought it s britney s song lol,0.15131813528784474,Tone Deaf
230,when brother and sister want to be famous,0.15115118958028087,Billy Jones
2397,the headlights on that mustang need some love,0.15115118958028087,Vanquish Auto
2664,this is my life ahha,0.15051349033490308,Nicoleta De Marco
1317,white rappers do it right,0.15051349033490308,mrjsforever2011
195,when you re off the molly in look in the mirror,0.1503117909820998,bad pizza lovin bitches
1798,a v amp t why the fuck is savage in this video,0.14967281874981062,SmallTrafficCone
891,it is great as the other one except that part about them singing happy birthday damn that was horrible,0.14887107384888879,Darth Legion Kate Star Wars
247,watch the video in speed to watch a minute movie enjoy,0.14884664171909742,aidan4593
596,bebe does have that fire and the voice of a fucking rap angel,0.14884664171909742,Kelli Palmer
2208,when you have to do your test alone,0.14793520682325362,MUI MEKO
126,the best music of the world,0.14793520682325362,Allison Guisela Marquez Lopez
2043,one of the songs everyone should listen to,0.14793520682325362,Icey Benjamins
2070,who still listens to this in who the ogs here,0.14704697982437534,ClutchxMatrix
729,plot twist the girl in the car is his imagination,0.14704697982437534,Kanishka Nagaraj
2093,im no fan of main steam music im a massive fan of artists like daughter local natives king krule mac demarco alt j cage the elephant and so on but the flow in this rap is absolutely on point,0.1468382190691695,Sindrigosa
1460,whos listening to this in,0.14644555816368948,kethan farnsworth
720,ya she can give me bacon hams beans eggs lettace sausage cucumber tomatoes fair nuff can they stay on top tho yo obv not was that the adliv ya lets fight yo a pretty challenge a flamingo stance hair flip big dik to its lip the adlivv shoulder shrug yo a bitch yo u stfu brah,0.14644555816368948,Harpie Elitist
574,when the bathroom is your favorite part of the whole song,0.1463238172831805,Excellency Excellent
2110,bebe you have to work with linkin park and well that gon na be a whole ridiculous,0.14560563406563995,Angel Don
482,them wishing for privacy me having too muc privacy wishig for friends,0.14553876580307068,xMegannx
2363,quot if i wasn t making music quot hahah so real fake friends everywhere,0.14553876580307068,Worldwide Eastside Yup
1336,can anyone help me figure out what this style of music is its modern music with an old style usually with a trumpet,0.1452640530434868,Chance TheFapper
700,he just wants to be olone,0.14482638381735258,Flame Burst
2306,q extremo tema uff me encanto,0.14482638381735258,evelin Sandoval Perez
554,me gusta tu cancion esta chingona,0.14482638381735258,edith sansores
2347,me gusta esta cancion putos amigos dice en una parte de esa cancion jajaja asi es me gusta,0.14482638381735258,liset estefania loor perez
1355,hat would happen if nicki and rihanna make a baby no lie to say he will be psy who still use authentic hits dot com to get billions of views,0.14471922406622637,CherylJamieable
1807,omg i just now realised thad g said fuck fake friend aandd bebe have music video name fuck fake friends with him boiii xdd xd xd,0.14471922406622637,Aleks gordijcuks
1695,it says fff like the song that they made fff,0.14442114089894006,Noemi Patricio
2407,make the voice and mouth sync with the song please,0.14442114089894006,For Sell
1698,me pergunto pq tem mt brasileiro q ainda n conhece o g,0.14442114089894006,whteus
2068,we know who s going to be playing joker in the next batman movie,0.14343221290005492,Ashton Graham
1174,this g man totally ruined the lyrics and just rexha s voice was good but she did look ugly in this video,0.14296963530687368,Atal Teli
1655,a v amp t cheer up you asshole xd killed me,0.14261516413778427,Emily Marin
2176,what s the name of the music,0.14250670818217337,grover-sky
411,years on and it s still my favourite song,0.14250670818217337,Aimee Young
782,a https v amp t when you see the guy who pushed in front of the rollercoaster queue,0.1423776259924759,Marshall Erickson
2521,the song is very good,0.1423776259924759,Eliska Bilikova
107,watching this on my b all alone in my room b relating to song intensifies,0.1419027517441409,Dragutin the Slav- Veliki
2420,people still need to find themselfs,0.1411128867963948,LionheartBeatz
399,god damn he has the sexiest voice and face in the world,0.14100115844412178,ghost x prettiness
75,it is favorite song,0.14099067937172471,Reda Elsayd
808,which car is it,0.14099067937172471,Alejandra Vieira Holgado
2716,to be honest this song is dope,0.14095923748037553,KENTON WALSEY
1921,why he got ta rip off a classic jam s title call it fire in my soul only delasoul can use this song title,0.14092859504401767,Salvy_Dad
1957,do you know when he said fuck fake friends he and rexa made a song about that,0.13981594657143295,Unoma Nweke
584,live m in the itsmo the tehuantepec,0.13947465056127606,Luis Angel Martinez Hernandez
487,love you run his he me under as by,0.13947465056127606,Josefina Gonzalez
2074,give me some money if you don t wannt,0.13947465056127606,khaled orfhle
515,i love love love this song best song ever,0.1389871961535654,Cristina Crss
503,tragity struck the heart like he said too cold to break boi preach,0.1387553439754298,Void Demon
851,really like this a think the music singin and talking go well together,0.1387553439754298,Raymond Lamb
774,lovvvvvvvveee how he gave a shout out to kid cudi two of the greatest,0.13857010398818867,Jesse Quintana
1468,holy shit g is clever as shit with his videos yes love the introverted theme to this song,0.1383096938212623,tsogtbayar natsagdorj
2573,is this song called strawberry because it s my jam,0.1380701963362584,Kizotec
2639,what is the concept of this song,0.13752120729792736,dead pool
1533,this song is about my life,0.13739938977543706,Selena Cabello
1330,the girls name is bebe and my sis name is bebe wth,0.13721526429982944,Abdullah Alnasir
1238,the radio station heart used this for my cousins friends death,0.13712996551710024,Lulu Gaming
2619,a https v amp t ohhh the party better when there s the weekend jk it s not him,0.136561187133077,AKANotAStalker
1689,fire in my soul,0.13644259294037875,Latoya Taylor
2178,wht s the name of the music,0.13644259294037875,grover-sky
1472,i never liked g eazy idk why prob because he basically got his name from eazy mothafuckin e,0.1362757277356555,jake loikns
2910,i don t like g eazy cuz he stole e eazy s name,0.13622006057752795,Carl Thien
1843,whos the girl in the car speaking a foreign language bebe rexha,0.13613904953225553,WikidSick
2119,love it,0.1350712757951446,trista schnider
2717,can we just stop for a minute and think about that extremely inspiring conversation g had with himself,0.1350712757951446,Soha Shaik
478,this song feels like when you play a mission on gta online but all of the people leave,0.1350712757951446,angeplays-roblox YT
1359,love it,0.1350712757951446,einhornpauermimi mimi
2758,love it,0.1350712757951446,Anant Singh
2977,he said fuck fake friends and now it s a song by bebe and g eazy,0.1350712757951446,Hammdhoona Hammi
2824,love it,0.1350712757951446,Jamie Dolloway
1046,is this for a movie what is its name,0.13438736620675826,abo khaled
12,this music is my favorite,0.1342417616500487,Valentin Silva
747,who is still listening to this song,0.13408317711547918,Sahib Singh
1186,but the girl with that cake tho,0.13408317711547918,AceAlive2
2721,the best part of the video is his car tbh,0.13391778519719896,co2 steezy
1869,at a v amp t is that the girl from tumblr girls,0.13391778519719896,Young Bork
2222,the director of this video is amazing is so lit,0.13391778519719896,Ulices Colina
2560,to aqui por causa do lolapalloza,0.13368589275447929,Garden Night
1846,to aqui por causa do yetz,0.13368589275447929,Arthur Simões
2221,that mustang is just fucking beautiful,0.13368589275447929,Ziokz
15,did this song win any awards it should have it deserves a hell lot of praise,0.13292728729045977,JS Sandhu
613,hook is toooo damn slow it s sounds awsome when we speed it up by,0.13236875824149086,EDM STUDIOS
1920,a stella maxwell right beside of me quot a q vs angel a q maxim a q modeloftheyear,0.1318945065090328,Patricia A. Cano
563,the song is lit,0.13189450650903278,Kickass Kobra
1961,the autotune is real,0.13189450650903278,r3toun
377,the girl who sings is my mom jokeing,0.13185529303811735,She She Boushi
2162,man ya bullin it how is this in the rap play list nowhere near as rap as ty dolla sign,0.1318291442440004,patz- -WERK
2634,didn t really get the start of the video,0.13164476689641624,Erin Mcgrandles
1599,great song and vid so when it ends press this xd a v amp t,0.1315228171093373,kittykatyq104
179,i don t get y black men think they invented rap its a joke move over black once again white rappers show u like slim cds sold im sorry white is good cracker ass best move over jayz,0.1314334369990419,Jake Saunders
393,white rappers are better than black rappers these days real talk if you had to choose from music of today would you listen to dumb mumble trap music or this this is bouncy catchy and lyrical,0.1314334369990419,B. millz
1356,what did the woman say at the beginning of video in french,0.13127694062038925,HellYeah Faith
2971,did anyone notice how strikingly similar the chorus is to starman by david bowie,0.13127694062038925,TheAndrewDan
896,why is the girl speaking french to him g speaks french,0.13118687066767906,Jay Williams
2032,the blonde holding the cake she want that d so hard,0.13118687066767906,heatstefan
1430,this song is talking about my life,0.13064514693303098,MAHA
949,this song is so true be be reba rocked it g was handsome and his rap was so neald it,0.13064514693303098,wonder gir
739,is that a celtic top,0.1301738294788351,mac mac
2581,this is a good song,0.1301738294788351,Jasmine Foster
991,bathroom scene is my life,0.1301738294788351,Zachary Kinsey
2161,whenever g is singing happy birthday in the bathroom he sounds like the freaking joker,0.13016261227079934,savage girls 21 21
450,yoda mmmmmm song fire it is,0.12997239573352154,Tyler Sessler
2667,she is so beautiful idk what it is,0.12944080906524225,Sneaky Savage
1789,g looks like as if zayn malik drake and eminem made a baby and it was him,0.12938192070789317,Devious Donut
2338,i hunch x chicken granddaughter ian lisbon suck rock rock aligned thorn picks,0.129174195375242,Livi Gomez
2922,anyone realized that when he walks and raps he is walking slow but his lips actually sync the lyrics,0.12902159733570362,Dominic Chan
711,yeah don t trust women that is what this song is all about a v amp t,0.12902159733570362,Matheus Pezin
2149,seriously this song combo is one of the best in history,0.12890216758607423,Masterboss 2105
1863,she is amazing this is song is in my favorite track list,0.1286393102810901,Triyer
2170,me encanta no ser la unica de argentina,0.1286393102810901,Naty Paredes
1086,killin it,0.1286393102810901,Amina Patkovic
798,wat is that double anime yr the man,0.1286393102810901,one piece VEVO
1635,one of the only good white rappers no offense to white people but you can keep slim jesus,0.1281398633932283,Victoria Black
19,check out the cover song on my channel all the support would be greatly appreciated,0.12795646630010782,ZaKillemAll !
621,eazy s quot ah quot at a v amp t is like quot sure wtv you said i don t understand quot,0.12734642007768684,Maria Coelho
1867,a v amp t is that guy wearing a pirates jacket and a giants cap,0.1270366496843851,Vinh Tran
1214,does anyone know what type of car g eazy is driving in the music video,0.1268255736411467,Marcos Ponce-Camarillo
137,the lip syncing in this video is actually so bad,0.1265643466415702,nozy
511,my sister wants to marry geazy,0.12625889871256377,Andrea Cunningham
1011,g is the new cold eminem,0.12625889871256377,Gibi Saini
2470,my preferred way to have sex,0.12625889871256377,Junmar Ellazo
1315,always a good for alone time,0.12625889871256377,Mareos 42
279,everything in this life is temporary,0.12625889871256377,C Strickling
1491,this song is saying you can t trust nobody in this world nowadays the only person that u can trust is yourself,0.12621520295118852,Keyonta Smoaks
2291,fire in my soul means your a devil or a demon,0.12614122179584525,Cute Face
2863,the real voice stupid britney shit is fake just like everything she does,0.12614122179584525,phantom111
2587,the woman always got your,0.1261058973076215,Cindy Tillett
1995,this music love it lt,0.1261058973076215,C00kies Garrido #AF
2999,whats the foreign language that she speaks at the start,0.12604026842089314,Tanner Smith
1005,we as women dont need eny one like men to live with,0.12604026842089314,Aviaya Elizabeth Hopr Bucknor
395,rappers real names throw me off all the time g eazy gerald earl gillum drake aubrey drake graham eminem marshall bruce mathers iii,0.12552718550514844,Fiha Fiha
1694,me encanta la seguir escuchando toda mi vida,0.12542332752406285,Kevin Zapata
1120,dude he fucking cussed himself out me everyday,0.12542332752406285,Janee Xave
2419,the blonde with the cake wow,0.12542332752406285,Adam Markley
2542,este tipo es genial me gusta su estilo,0.12542332752406285,rafael angel beteta calero
1908,love this song and is that white dude rapping like a black guy lol xd,0.12447695190705138,toulouse guhrl
1170,my self my life like,0.12376908656813461,Elsever Huseynov
667,the remix version is so much good,0.12376908656813461,Trevy _
380,get a life kid,0.12279833364634088,King Boss Gaming
699,this song is my soul mate,0.12254540169160602,Lillian Howell
2428,that party looks like it stinks of weed,0.12220734476703558,Danny O'Hara
1091,such a good song salute to wiz khalifa,0.12220734476703558,RapperpoperRifat Boy
2427,that party looks like it stinks of weed,0.12220734476703558,Danny O'Hara
2592,l hogy nem is the,0.12203796513640791,Szonja Pápai
1934,why in the comments they reacting a white rapper eminen is a white rapper,0.12203796513640791,Jeanette Reyes
1823,haha lil pedal pusher burnout by the mustang lol it s still nice tho but not a fan of them,0.12203796513640791,Fabian De Leon
2549,my life in one song,0.12203796513640791,Yasuo
1625,this is a piece of,0.12203796513640791,stith awesome
1501,why is there a guy in a pirates uniform and a giants hat at a v amp t,0.1212330238873258,Andy Cowser
1441,he showing that he s a schizophrenic in the real action,0.12109557292401145,Devin Gilders
2089,not a fan of this song but his music is,0.1208114217942261,Septicaemic
799,making the panties drop all over the world,0.1208114217942261,Nick Kezar
2617,fuck the videos the comment thats what matters,0.1208114217942261,dooomsday666
53,the best music,0.12078859057002259,dulce ocampos
494,the part where she sings is nice when he opens mouth it is fucking crappy song same as those quot movie quot parts,0.12078859057002257,Ji?í Jezdinský
577,geazy the type of dude to sing this song when hes click away from jackpot at chuckee cheese,0.12006335626235078,TH3 gaming N3RD
1521,the song iz fire but the video iz wack as hell,0.11977970843886077,goldenboyfg49
2118,if your bf broke up with you this song just speak to you,0.11977970843886077,lowkey_.breebree ._
2011,your face is same to mira of encatadua,0.11899136201000833,Honeylene Edria
2239,does anyone know the name of that mustang,0.11899136201000833,FLTS
2018,stop it a https v amp t this eyes is so scary xd,0.11857274848809454,Beyonce Channel
2472,de la soul is from the soul,0.11825024721499493,nicolas juncos
1149,the language the woman speaks in which language,0.11816275164458732,onur özen
